contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,type,expiration,spot_price,expiration_date,days_to_expiration,T,moneyness,bid_ask_spread,spread_pct
SPY260116P00650000,2025-10-03 20:14:56+00:00,650.0,13.43,13.42,13.48,-0.019999504,-0.1486952,877.0,8378,0.1534813656616211,False,REGULAR,USD,put,2026-01-16,669.2100219726562,2026-01-16,104,0.284931506849315,1.029553879957933,0.0600000000000005,0.00446760982874166
SPY260116P00655000,2025-10-03 19:43:13+00:00,655.0,14.38,14.58,14.66,-0.25,-1.7088175,2549.0,7654,0.1476678251647949,False,REGULAR,USD,put,2026-01-16,669.2100219726562,2026-01-16,104,0.284931506849315,1.0216946900345898,0.08000000000000007,0.005563282336578586
SPY260116P00660000,2025-10-03 19:54:43+00:00,660.0,15.85,15.9,15.97,-0.03999996,-0.2517304,362.0,6542,0.1417627328491211,False,REGULAR,USD,put,2026-01-16,669.2100219726562,2026-01-16,104,0.284931506849315,1.0139545787464488,0.07000000000000028,0.004416403785488977
SPY260116P00665000,2025-10-03 20:14:30+00:00,665.0,17.46,17.38,17.44,0.059999466,0.34482452,466.0,2909,0.1358728991699219,False,REGULAR,USD,put,2026-01-16,669.2100219726562,2026-01-16,104,0.284931506849315,1.0063308601092575,0.060000000000002274,0.003436426116838618
SPY260116P00670000,2025-10-03 20:13:10+00:00,670.0,19.14,19.04,19.11,0.11999893,0.6309092,732.0,1927,0.1300746173095703,True,REGULAR,USD,put,2026-01-16,669.2100219726562,2026-01-16,104,0.284931506849315,0.9988209283173974,0.07000000000000028,0.003657262277951948
SPY260116P00675000,2025-10-03 19:58:43+00:00,675.0,20.8,20.91,20.99,-0.0700016,-0.33541733,1274.0,1407,0.1243068527221679,True,REGULAR,USD,put,2026-01-16,669.2100219726562,2026-01-16,104,0.284931506849315,0.9914222547743056,0.0799999999999983,0.003846153846153764
SPY260116P00680000,2025-10-03 20:02:33+00:00,680.0,23.05,23.01,23.11,0.14999962,0.6550202,157.0,489,0.1185543467712402,True,REGULAR,USD,put,2026-01-16,669.2100219726562,2026-01-16,104,0.284931506849315,0.9841323852539062,0.09999999999999787,0.004338394793926155
SPY260116P00700000,2025-10-03 19:42:58+00:00,700.0,33.42,32.63,35.78,-0.6800003,-1.9941359,65.0,1261,0.1078733012390136,True,REGULAR,USD,put,2026-01-16,669.2100219726562,2026-01-16,104,0.284931506849315,0.9560143171037948,3.1499999999999986,0.09425493716337517
SPY260116P00715000,2025-10-01 19:24:41+00:00,715.0,46.16,44.67,48.19,0.0,0.0,14.0,7,0.1060880407714843,True,REGULAR,USD,put,2026-01-16,669.2100219726562,2026-01-16,104,0.284931506849315,0.9359580726890298,3.519999999999996,0.0762564991334488
SPY260130C00600000,2025-10-03 15:46:16+00:00,600.0,85.48,81.71,84.8,1.9800034,2.3712616,10.0,127,0.2849345188903808,True,REGULAR,USD,call,2026-01-30,669.2100219726562,2026-01-30,118,0.3232876712328767,1.1153500366210938,3.0900000000000034,0.03614880673841838
SPY260130C00609000,2025-10-01 18:56:11+00:00,609.0,75.33,73.71,76.82,0.0,0.0,10.0,11,0.2716137292480468,True,REGULAR,USD,call,2026-01-30,669.2100219726562,2026-01-30,118,0.3232876712328767,1.098867031153787,3.1099999999999994,0.04128501261117748
SPY260130C00612000,2025-09-04 14:13:35+00:00,612.0,53.1,71.11,74.19,0.0,0.0,25.0,26,0.2672039833068848,True,REGULAR,USD,call,2026-01-30,669.2100219726562,2026-01-30,118,0.3232876712328767,1.0934804280598958,3.0799999999999983,0.05800376647834272
SPY260130C00615000,2025-10-02 18:12:51+00:00,615.0,70.47,68.45,71.58,0.0,0.0,35.0,350,0.2628552719116211,True,REGULAR,USD,call,2026-01-30,669.2100219726562,2026-01-30,118,0.3232876712328767,1.088146377191311,3.1299999999999955,0.04441606357315163
SPY260130C00617000,2025-09-22 19:18:40+00:00,617.0,68.0,66.8,69.87,0.0,0.0,24.0,24,0.260123975982666,True,REGULAR,USD,call,2026-01-30,669.2100219726562,2026-01-30,118,0.3232876712328767,1.0846191604094917,3.0700000000000074,0.04514705882352952
SPY260130C00625000,2025-09-18 19:55:10+00:00,625.0,56.2,59.94,63.03,0.0,0.0,401.0,108,0.2486494813537598,True,REGULAR,USD,call,2026-01-30,669.2100219726562,2026-01-30,118,0.3232876712328767,1.07073603515625,3.0900000000000034,0.054982206405694005
SPY260130C00641000,2025-09-16 16:05:44+00:00,641.0,41.37,46.68,49.8,0.0,0.0,10.0,37,0.2259293716430664,True,REGULAR,USD,call,2026-01-30,669.2100219726562,2026-01-30,118,0.3232876712328767,1.04400939465313,3.1199999999999974,0.07541696881798399
SPY260130C00643000,2025-09-30 16:28:37+00:00,643.0,42.65,45.05,48.2,0.0,0.0,77.0,172,0.2231370411682128,True,REGULAR,USD,call,2026-01-30,669.2100219726562,2026-01-30,118,0.3232876712328767,1.040762087049232,3.1500000000000057,0.07385697538100834
SPY260130C00650000,2025-10-03 17:49:19+00:00,650.0,41.6,40.9,41.01,1.1699982,2.893886,1295.0,546,0.2018207260131835,True,REGULAR,USD,call,2026-01-30,669.2100219726562,2026-01-30,118,0.3232876712328767,1.029553879957933,0.10999999999999943,0.0026442307692307555
SPY260130C00657000,2025-10-03 18:29:28+00:00,657.0,36.9,35.62,35.72,0.670002,1.8493017,20.0,72,0.1925968802642822,True,REGULAR,USD,call,2026-01-30,669.2100219726562,2026-01-30,118,0.3232876712328767,1.018584508329766,0.10000000000000142,0.0027100271002710413
SPY260130C00660000,2025-10-03 17:00:52+00:00,660.0,34.29,33.43,33.52,0.77000046,2.2971373,36.0,244,0.1886677813720703,True,REGULAR,USD,call,2026-01-30,669.2100219726562,2026-01-30,118,0.3232876712328767,1.0139545787464488,0.09000000000000341,0.0026246719160105984
SPY260130C00664000,2025-10-03 17:42:26+00:00,664.0,31.67,30.59,30.68,0.4699993,1.506408,16.0,87,0.1836248020172119,True,REGULAR,USD,call,2026-01-30,669.2100219726562,2026-01-30,118,0.3232876712328767,1.0078464186335183,0.08999999999999986,0.002841806125670977
SPY260130C00665000,2025-10-03 19:59:20+00:00,665.0,29.99,29.89,29.98,-0.19000053,-0.6295578,36.0,202,0.182350705871582,True,REGULAR,USD,call,2026-01-30,669.2100219726562,2026-01-30,118,0.3232876712328767,1.0063308601092575,0.08999999999999986,0.003001000333444477
SPY260130C00670000,2025-10-03 19:53:37+00:00,670.0,26.88,26.52,26.6,-0.11000061,-0.40756062,126.0,281,0.1762319926452636,False,REGULAR,USD,call,2026-01-30,669.2100219726562,2026-01-30,118,0.3232876712328767,0.9988209283173974,0.08000000000000185,0.002976190476190545
SPY260130C00675000,2025-10-03 19:31:52+00:00,675.0,23.39,23.31,23.39,-0.32999992,-1.3912307,158.0,255,0.1703116416931152,False,REGULAR,USD,call,2026-01-30,669.2100219726562,2026-01-30,118,0.3232876712328767,0.9914222547743056,0.08000000000000185,0.003420265070543046
SPY260130C00680000,2025-10-03 19:53:37+00:00,680.0,20.61,20.31,20.39,-0.01999855,-0.09693917,59.0,434,0.1647422393798828,False,REGULAR,USD,call,2026-01-30,669.2100219726562,2026-01-30,118,0.3232876712328767,0.9841323852539062,0.08000000000000185,0.0038816108685105215
SPY260130C00685000,2025-10-03 19:44:14+00:00,685.0,18.07,17.52,17.6,1.0799999,6.35668,185.0,881,0.1594474925231933,False,REGULAR,USD,call,2026-01-30,669.2100219726562,2026-01-30,118,0.3232876712328767,0.9769489371863594,0.08000000000000185,0.004427227448810285
SPY260130C00690000,2025-10-03 20:14:22+00:00,690.0,14.95,14.97,15.05,-0.4499998,-2.9220767,67.0,880,0.1545647288513184,False,REGULAR,USD,call,2026-01-30,669.2100219726562,2026-01-30,118,0.3232876712328767,0.9698695970618206,0.08000000000000007,0.005351170568561878
SPY260130C00700000,2025-10-03 19:37:11+00:00,700.0,11.01,10.61,10.68,0.15999985,1.4746529,195.0,3954,0.145943599243164,False,REGULAR,USD,call,2026-01-30,669.2100219726562,2026-01-30,118,0.3232876712328767,0.9560143171037948,0.07000000000000028,0.006357856494096302
SPY260130C00705000,2025-10-03 20:04:41+00:00,705.0,8.8,8.81,8.88,0.0,0.0,32.0,793,0.1423273023986816,False,REGULAR,USD,call,2026-01-30,669.2100219726562,2026-01-30,118,0.3232876712328767,0.9492340737200798,0.07000000000000028,0.007954545454545487
SPY260130C00710000,2025-10-03 19:59:32+00:00,710.0,7.32,7.25,7.32,-0.13999987,-1.8766738,35.0,316,0.1391382473754883,False,REGULAR,USD,call,2026-01-30,669.2100219726562,2026-01-30,118,0.3232876712328767,0.942549326722051,0.07000000000000028,0.009562841530054683
SPY260130C00715000,2025-10-03 19:40:15+00:00,715.0,6.18,5.93,5.99,0.48000002,8.421053,117.0,3787,0.1363916928100585,False,REGULAR,USD,call,2026-01-30,669.2100219726562,2026-01-30,118,0.3232876712328767,0.9359580726890298,0.0600000000000005,0.00970873786407775
SPY260130C00720000,2025-10-03 15:50:32+00:00,720.0,5.65,4.82,4.87,0.74000025,15.071288,67.0,894,0.1340418627929687,False,REGULAR,USD,call,2026-01-30,669.2100219726562,2026-01-30,118,0.3232876712328767,0.9294583638509114,0.04999999999999982,0.008849557522123862
SPY260130C00725000,2025-10-03 20:14:29+00:00,725.0,3.88,3.88,3.93,-0.17000008,-4.1975327,36.0,334,0.131997205505371,False,REGULAR,USD,call,2026-01-30,669.2100219726562,2026-01-30,118,0.3232876712328767,0.923048306169181,0.050000000000000266,0.012886597938144399
SPY260130C00730000,2025-10-03 17:03:18+00:00,730.0,3.22,3.11,3.16,-0.01999998,-0.61728334,162.0,205,0.1303492727661132,False,REGULAR,USD,call,2026-01-30,669.2100219726562,2026-01-30,118,0.3232876712328767,0.9167260574967894,0.050000000000000266,0.015527950310559088
SPY260130C00750000,2025-10-03 14:30:14+00:00,750.0,1.41,1.26,1.29,0.100000024,7.6335897,319.0,632,0.1267482345581054,False,REGULAR,USD,call,2026-01-30,669.2100219726562,2026-01-30,118,0.3232876712328767,0.892280029296875,0.030000000000000027,0.02127659574468087
SPY260130C00760000,2025-10-03 14:30:14+00:00,760.0,0.89,0.8,0.83,0.13999999,18.666664,333.0,668,0.1265346136474609,False,REGULAR,USD,call,2026-01-30,669.2100219726562,2026-01-30,118,0.3232876712328767,0.8805395025956003,0.029999999999999916,0.03370786516853923
SPY260130P00590000,2025-10-03 15:37:43+00:00,590.0,5.98,6.27,6.32,-0.4699998,-7.2868185,20.0,84,0.2166521206665039,False,REGULAR,USD,put,2026-01-30,669.2100219726562,2026-01-30,118,0.3232876712328767,1.1342542745299258,0.05000000000000071,0.008361204013378044
SPY260130P00597000,2025-09-23 20:01:12+00:00,597.0,8.16,6.89,6.95,0.0,0.0,15.0,16,0.2096789237976073,False,REGULAR,USD,put,2026-01-30,669.2100219726562,2026-01-30,118,0.3232876712328767,1.120954810674466,0.0600000000000005,0.007352941176470649
SPY260130P00600000,2025-10-03 18:33:16+00:00,600.0,7.11,7.17,7.23,-0.059999943,-0.8368193,35.0,788,0.2065509033203124,False,REGULAR,USD,put,2026-01-30,669.2100219726562,2026-01-30,118,0.3232876712328767,1.1153500366210938,0.0600000000000005,0.008438818565400914
SPY260130P00603000,2025-09-24 15:51:58+00:00,603.0,9.18,7.47,7.53,0.0,0.0,10.0,180,0.2034991760253906,False,REGULAR,USD,put,2026-01-30,669.2100219726562,2026-01-30,118,0.3232876712328767,1.109801031463775,0.0600000000000005,0.006535947712418355
SPY260130P00605000,2025-10-02 19:52:53+00:00,605.0,7.67,7.68,7.74,0.0,0.0,38.0,161,0.2014697773742675,False,REGULAR,USD,put,2026-01-30,669.2100219726562,2026-01-30,118,0.3232876712328767,1.106132267723399,0.0600000000000005,0.007822685788787549
SPY260130P00610000,2025-10-03 18:37:04+00:00,610.0,8.22,8.22,8.28,-0.009999275,-0.121497884,19.0,716,0.1962360650634765,False,REGULAR,USD,put,2026-01-30,669.2100219726562,2026-01-30,118,0.3232876712328767,1.0970656097912397,0.05999999999999872,0.007299270072992544
SPY260130P00614000,2025-09-24 17:03:03+00:00,614.0,10.66,8.69,8.75,0.0,0.0,25.0,31,0.1920857159423828,False,REGULAR,USD,put,2026-01-30,669.2100219726562,2026-01-30,118,0.3232876712328767,1.0899186025613294,0.0600000000000005,0.005628517823639822
SPY260130P00620000,2025-10-03 15:14:16+00:00,620.0,9.12,9.45,9.52,-0.28999996,-3.0818274,23.0,325,0.1858601922607421,False,REGULAR,USD,put,2026-01-30,669.2100219726562,2026-01-30,118,0.3232876712328767,1.0793710031817036,0.07000000000000028,0.00767543859649126
SPY260130P00625000,2025-10-03 14:00:07+00:00,625.0,9.69,10.14,10.21,-0.6500006,-6.2862725,11.0,343,0.1805196694946289,False,REGULAR,USD,put,2026-01-30,669.2100219726562,2026-01-30,118,0.3232876712328767,1.07073603515625,0.07000000000000028,0.007223942208462362
SPY260130P00630000,2025-10-03 16:22:40+00:00,630.0,10.8,10.9,10.96,-0.09000015,-0.82644767,20.0,1928,0.1751181121826172,False,REGULAR,USD,put,2026-01-30,669.2100219726562,2026-01-30,118,0.3232876712328767,1.0622381301153274,0.0600000000000005,0.005555555555555601
SPY260130P00633000,2025-10-01 15:49:55+00:00,633.0,11.66,11.37,11.45,0.0,0.0,10.0,16,0.1719137985229492,False,REGULAR,USD,put,2026-01-30,669.2100219726562,2026-01-30,118,0.3232876712328767,1.0572038261811316,0.08000000000000007,0.006861063464837056
SPY260130P00635000,2025-10-03 14:18:16+00:00,635.0,11.46,11.71,11.78,-0.13000011,-1.1216576,12.0,359,0.1696860375976562,False,REGULAR,USD,put,2026-01-30,669.2100219726562,2026-01-30,118,0.3232876712328767,1.05387405035064,0.06999999999999851,0.006108202443280847
SPY260130P00636000,2025-09-16 18:09:10+00:00,636.0,14.3,11.88,11.96,0.0,0.0,11.0,18,0.1686637089538574,False,REGULAR,USD,put,2026-01-30,669.2100219726562,2026-01-30,118,0.3232876712328767,1.052217015680277,0.08000000000000007,0.005594405594405599
SPY260130P00638000,2025-10-03 19:17:47+00:00,638.0,12.14,12.23,12.32,-0.17999935,-1.4610337,10.0,197,0.1664969825744629,False,REGULAR,USD,put,2026-01-30,669.2100219726562,2026-01-30,118,0.3232876712328767,1.0489185297377055,0.08999999999999986,0.007413509060955507
SPY260130P00640000,2025-10-03 19:53:16+00:00,640.0,12.45,12.63,12.69,-0.22000027,-1.7363873,48.0,2443,0.1643149975585937,False,REGULAR,USD,put,2026-01-30,669.2100219726562,2026-01-30,118,0.3232876712328767,1.0456406593322751,0.05999999999999872,0.004819277108433632
SPY260130P00641000,2025-10-03 15:58:20+00:00,641.0,12.08,12.79,12.88,-2.08,-14.689265,10.0,175,0.1632163757324219,False,REGULAR,USD,put,2026-01-30,669.2100219726562,2026-01-30,118,0.3232876712328767,1.04400939465313,0.09000000000000163,0.00745033112582795
SPY260130P00642000,2025-09-30 14:43:53+00:00,642.0,14.55,12.99,13.07,0.0,0.0,140.0,396,0.1621024952697753,False,REGULAR,USD,put,2026-01-30,669.2100219726562,2026-01-30,118,0.3232876712328767,1.0423832117954148,0.08000000000000007,0.0054982817869415855
SPY260130P00645000,2025-10-03 19:22:56+00:00,645.0,13.46,13.59,13.67,-0.06000042,-0.44379008,14.0,225,0.1587608538818359,False,REGULAR,USD,put,2026-01-30,669.2100219726562,2026-01-30,118,0.3232876712328767,1.037534917787064,0.08000000000000007,0.00594353640416048
SPY260130P00650000,2025-10-03 17:31:34+00:00,650.0,14.5,14.68,14.76,-0.22999954,-1.5614362,996.0,366,0.1532524861145019,False,REGULAR,USD,put,2026-01-30,669.2100219726562,2026-01-30,118,0.3232876712328767,1.029553879957933,0.08000000000000007,0.00551724137931035
SPY260130P00660000,2025-10-03 17:40:52+00:00,660.0,16.98,17.21,17.3,-0.10000038,-0.58548236,60.0,264,0.1421441987609863,False,REGULAR,USD,put,2026-01-30,669.2100219726562,2026-01-30,118,0.3232876712328767,1.0139545787464488,0.08999999999999986,0.005300353356890451
SPY260130P00661000,2025-10-03 17:40:52+00:00,661.0,17.2,17.5,17.59,-0.539999,-3.043963,41.0,631,0.141060835571289,False,REGULAR,USD,put,2026-01-30,669.2100219726562,2026-01-30,118,0.3232876712328767,1.0124206081280729,0.08999999999999986,0.005232558139534876
SPY260130P00664000,2025-10-03 18:10:56+00:00,664.0,18.3,18.39,18.48,-0.75,-3.9370081,15.0,507,0.137703935546875,False,REGULAR,USD,put,2026-01-30,669.2100219726562,2026-01-30,118,0.3232876712328767,1.0078464186335183,0.08999999999999986,0.004918032786885238
SPY260130P00665000,2025-10-03 19:37:33+00:00,665.0,18.35,18.7,18.79,-0.22999954,-1.2378877,31.0,721,0.1365900550842285,False,REGULAR,USD,put,2026-01-30,669.2100219726562,2026-01-30,118,0.3232876712328767,1.0063308601092575,0.08999999999999986,0.004904632152588548
SPY260130P00670000,2025-10-03 20:14:09+00:00,670.0,20.45,20.35,20.46,0.22000122,1.0874999,162.0,85,0.1310816873168945,True,REGULAR,USD,put,2026-01-30,669.2100219726562,2026-01-30,118,0.3232876712328767,0.9988209283173974,0.10999999999999943,0.005378973105134447
SPY260130P00675000,2025-10-03 19:58:27+00:00,675.0,22.15,22.21,22.32,0.02999878,0.13561834,54.0,105,0.1255580609130859,True,REGULAR,USD,put,2026-01-30,669.2100219726562,2026-01-30,118,0.3232876712328767,0.9914222547743056,0.10999999999999943,0.004966139954853248
SPY260130P00680000,2025-10-03 19:59:41+00:00,680.0,24.35,24.27,24.39,-0.34000015,-1.3770763,18.0,40,0.1199733999633788,True,REGULAR,USD,put,2026-01-30,669.2100219726562,2026-01-30,118,0.3232876712328767,0.9841323852539062,0.120000000000001,0.004928131416837823
SPY260130P00685000,2025-10-03 20:14:23+00:00,685.0,26.67,26.58,26.7,0.069999695,0.26315674,13.0,14,0.1143734803771972,True,REGULAR,USD,put,2026-01-30,669.2100219726562,2026-01-30,118,0.3232876712328767,0.9769489371863594,0.120000000000001,0.004499437570303749
SPY260130P00700000,2025-10-03 18:32:25+00:00,700.0,35.08,33.52,36.68,0.08000183,0.22857666,66.0,24,0.1089871817016601,True,REGULAR,USD,put,2026-01-30,669.2100219726562,2026-01-30,118,0.3232876712328767,0.9560143171037948,3.1599999999999966,0.09007981755986308
SPY260130P00705000,2025-10-03 16:15:48+00:00,705.0,37.55,37.0,40.14,-24.45,-39.435482,11.0,4,0.1045011425781249,True,REGULAR,USD,put,2026-01-30,669.2100219726562,2026-01-30,118,0.3232876712328767,0.9492340737200798,3.1400000000000006,0.08362183754993345
SPY260130P00725000,2025-09-25 19:45:57+00:00,725.0,67.69,54.35,57.4,0.0,0.0,72.0,0,0.1025480371093749,True,REGULAR,USD,put,2026-01-30,669.2100219726562,2026-01-30,118,0.3232876712328767,0.923048306169181,3.049999999999997,0.04505835426207708
SPY260130P00750000,2025-10-02 19:29:43+00:00,750.0,80.79,79.34,82.5,0.0,0.0,53.0,2,0.1354151400756836,True,REGULAR,USD,put,2026-01-30,669.2100219726562,2026-01-30,118,0.3232876712328767,0.892280029296875,3.1599999999999966,0.03911375170194326
SPY260220C00585000,2025-09-30 19:54:23+00:00,585.0,97.28,97.76,100.89,0.0,0.0,18.0,38,0.3052285054016113,True,REGULAR,USD,call,2026-02-20,669.2100219726562,2026-02-20,139,0.3808219178082191,1.143948755508814,3.1299999999999955,0.03217516447368416
SPY260220C00620000,2025-10-03 16:17:20+00:00,620.0,68.98,68.08,68.94,1.8199997,2.7099457,10.0,147,0.2477644804382324,True,REGULAR,USD,call,2026-02-20,669.2100219726562,2026-02-20,139,0.3808219178082191,1.0793710031817036,0.8599999999999994,0.01246738184981153
SPY260220C00630000,2025-10-03 19:57:11+00:00,630.0,60.25,59.89,60.51,-0.54999924,-0.904604,14.0,1508,0.2342605871582031,True,REGULAR,USD,call,2026-02-20,669.2100219726562,2026-02-20,139,0.3808219178082191,1.0622381301153274,0.6199999999999974,0.010290456431535228
SPY260220C00655000,2025-10-03 18:03:55+00:00,655.0,40.7,40.41,40.51,0.54999924,1.369861,25.0,2575,0.2005618885040282,True,REGULAR,USD,call,2026-02-20,669.2100219726562,2026-02-20,139,0.3808219178082191,1.0216946900345898,0.10000000000000142,0.0024570024570024916
SPY260220C00660000,2025-10-03 16:54:10+00:00,660.0,38.34,36.75,36.84,1.1199989,3.009132,39.0,2348,0.1943745114135742,True,REGULAR,USD,call,2026-02-20,669.2100219726562,2026-02-20,139,0.3808219178082191,1.0139545787464488,0.09000000000000341,0.002347417840375676
SPY260220C00665000,2025-10-03 18:22:43+00:00,665.0,34.15,33.21,33.3,0.47000122,1.3954905,43.0,1671,0.1883473500061035,True,REGULAR,USD,call,2026-02-20,669.2100219726562,2026-02-20,139,0.3808219178082191,1.0063308601092575,0.0899999999999963,0.0026354319180086766
SPY260220C00670000,2025-10-03 19:12:17+00:00,670.0,29.98,29.82,29.9,-0.37000084,-1.2191131,132.0,2493,0.1824727749633788,False,REGULAR,USD,call,2026-02-20,669.2100219726562,2026-02-20,139,0.3808219178082191,0.9988209283173974,0.0799999999999983,0.002668445630420223
SPY260220C00675000,2025-10-03 17:05:51+00:00,675.0,28.0,26.58,26.66,0.94000053,3.473764,27.0,2750,0.1768270794677734,False,REGULAR,USD,call,2026-02-20,669.2100219726562,2026-02-20,139,0.3808219178082191,0.9914222547743056,0.08000000000000185,0.002857142857142923
SPY260220C00680000,2025-10-03 19:57:38+00:00,680.0,23.65,23.51,23.59,-0.35000038,-1.4583349,112.0,1819,0.1713644876098632,False,REGULAR,USD,call,2026-02-20,669.2100219726562,2026-02-20,139,0.3808219178082191,0.9841323852539062,0.0799999999999983,0.003382663847780055
SPY260220C00685000,2025-10-03 18:03:25+00:00,685.0,21.16,20.64,20.72,0.20000076,0.9542022,38.0,954,0.1662375857543945,False,REGULAR,USD,call,2026-02-20,669.2100219726562,2026-02-20,139,0.3808219178082191,0.9769489371863594,0.0799999999999983,0.0037807183364838514
SPY260220C00690000,2025-10-03 20:14:43+00:00,690.0,18.01,17.97,18.05,-0.39999962,-2.1727302,108.0,1722,0.1613700807189941,False,REGULAR,USD,call,2026-02-20,669.2100219726562,2026-02-20,139,0.3808219178082191,0.9698695970618206,0.08000000000000185,0.004441976679622534
SPY260220C00695000,2025-10-03 17:03:23+00:00,695.0,16.34,15.52,15.6,1.0500002,6.8672347,32.0,5715,0.1568535243225098,False,REGULAR,USD,call,2026-02-20,669.2100219726562,2026-02-20,139,0.3808219178082191,0.962892117946268,0.08000000000000007,0.004895960832313346
SPY260220C00700000,2025-10-03 18:51:17+00:00,700.0,13.68,13.3,13.37,0.07000065,0.5143325,84.0,1730,0.1526421406555176,False,REGULAR,USD,call,2026-02-20,669.2100219726562,2026-02-20,139,0.3808219178082191,0.9560143171037948,0.06999999999999851,0.005116959064327377
SPY260220C00705000,2025-10-03 18:12:34+00:00,705.0,11.65,11.3,11.37,0.4699993,4.2039294,34.0,433,0.1488122229003906,False,REGULAR,USD,call,2026-02-20,669.2100219726562,2026-02-20,139,0.3808219178082191,0.9492340737200798,0.06999999999999851,0.006008583690986996
SPY260220C00710000,2025-10-03 18:55:54+00:00,710.0,9.87,9.53,9.6,0.17000008,1.7525781,50.0,4060,0.1453637710571289,False,REGULAR,USD,call,2026-02-20,669.2100219726562,2026-02-20,139,0.3808219178082191,0.942549326722051,0.07000000000000028,0.007092198581560313
SPY260220C00715000,2025-10-03 19:02:37+00:00,715.0,8.28,7.99,8.05,0.13999939,1.7198942,48.0,2056,0.142312043762207,False,REGULAR,USD,call,2026-02-20,669.2100219726562,2026-02-20,139,0.3808219178082191,0.9359580726890298,0.0600000000000005,0.007246376811594264
SPY260220C00720000,2025-10-03 17:27:27+00:00,720.0,7.22,6.65,6.71,0.52999973,7.922268,64.0,577,0.1396265237426758,False,REGULAR,USD,call,2026-02-20,669.2100219726562,2026-02-20,139,0.3808219178082191,0.9294583638509114,0.05999999999999961,0.008310249307479171
SPY260220C00725000,2025-10-03 14:58:25+00:00,725.0,6.24,5.5,5.56,0.5899997,10.442472,30.0,620,0.1372766937255859,False,REGULAR,USD,call,2026-02-20,669.2100219726562,2026-02-20,139,0.3808219178082191,0.923048306169181,0.05999999999999961,0.009615384615384552
SPY260220C00735000,2025-10-03 15:54:16+00:00,735.0,3.8,3.71,3.76,-0.00999999,-0.26246694,28.0,445,0.1334772932434081,False,REGULAR,USD,call,2026-02-20,669.2100219726562,2026-02-20,139,0.3808219178082191,0.9104898258131378,0.04999999999999982,0.01315789473684206
SPY260220C00750000,2025-10-03 20:06:25+00:00,750.0,2.01,2.0,2.03,-0.029999971,-1.4705869,31.0,981,0.1296778927612304,False,REGULAR,USD,call,2026-02-20,669.2100219726562,2026-02-20,139,0.3808219178082191,0.892280029296875,0.029999999999999805,0.014925373134328263
SPY260220C00770000,2025-10-03 16:55:58+00:00,770.0,0.92,0.87,0.89,0.04000002,4.545457,206.0,387,0.1278773736572265,False,REGULAR,USD,call,2026-02-20,669.2100219726562,2026-02-20,139,0.3808219178082191,0.8691039246398133,0.020000000000000018,0.021739130434782625
SPY260220P00595000,2025-10-02 18:49:01+00:00,595.0,7.94,7.99,8.05,0.0,0.0,26.0,1206,0.208092025604248,False,REGULAR,USD,put,2026-02-20,669.2100219726562,2026-02-20,139,0.3808219178082191,1.1247227260044643,0.0600000000000005,0.0075566750629723544
SPY260220P00600000,2025-10-03 19:46:24+00:00,600.0,8.31,8.51,8.56,-0.10999966,-1.3064092,37.0,5826,0.2031940032958984,False,REGULAR,USD,put,2026-02-20,669.2100219726562,2026-02-20,139,0.3808219178082191,1.1153500366210938,0.05000000000000071,0.006016847172081914
SPY260220P00610000,2025-10-03 20:09:41+00:00,610.0,9.72,9.66,9.72,0.07000065,0.7253953,349.0,1111,0.1935505450439453,False,REGULAR,USD,put,2026-02-20,669.2100219726562,2026-02-20,139,0.3808219178082191,1.0970656097912397,0.0600000000000005,0.00617283950617289
SPY260220P00635000,2025-10-03 17:15:27+00:00,635.0,13.07,13.42,13.48,-0.3699999,-2.7529755,117.0,5198,0.1686103037261963,False,REGULAR,USD,put,2026-02-20,669.2100219726562,2026-02-20,139,0.3808219178082191,1.05387405035064,0.0600000000000005,0.004590665646518783
SPY260220P00640000,2025-10-03 17:05:11+00:00,640.0,14.13,14.34,14.43,-0.2699995,-1.8749967,124.0,1260,0.1635062898254394,False,REGULAR,USD,put,2026-02-20,669.2100219726562,2026-02-20,139,0.3808219178082191,1.0456406593322751,0.08999999999999986,0.006369426751592347
SPY260220P00645000,2025-10-03 17:28:10+00:00,645.0,15.21,15.39,15.46,-0.31000042,-1.9974253,93.0,2437,0.1583488706970214,False,REGULAR,USD,put,2026-02-20,669.2100219726562,2026-02-20,139,0.3808219178082191,1.037534917787064,0.07000000000000028,0.004602235371466159
SPY260220P00650000,2025-10-03 19:32:29+00:00,650.0,16.35,16.51,16.58,-0.049999237,-0.3048734,156.0,1073,0.1531151583862305,False,REGULAR,USD,put,2026-02-20,669.2100219726562,2026-02-20,139,0.3808219178082191,1.029553879957933,0.06999999999999673,0.004281345565749035
SPY260220P00655000,2025-10-03 19:06:36+00:00,655.0,17.52,17.74,17.81,-0.20999908,-1.184428,17.0,2839,0.1478661874389648,False,REGULAR,USD,put,2026-02-20,669.2100219726562,2026-02-20,139,0.3808219178082191,1.0216946900345898,0.07000000000000028,0.003995433789954354
SPY260220P00660000,2025-10-03 20:05:12+00:00,660.0,19.09,19.09,19.17,-0.2800007,-1.4455378,140.0,1755,0.1426477337646484,False,REGULAR,USD,put,2026-02-20,669.2100219726562,2026-02-20,139,0.3808219178082191,1.0139545787464488,0.08000000000000185,0.004190675746464214
