contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,type,expiration,spot_price,expiration_date,days_to_expiration,T,moneyness,bid_ask_spread,spread_pct,computed_iv,iv_diff,moneyness_bin,tte_bin
SPY260130P00700000,2025-10-03 18:32:25+00:00,700.0,35.08,33.52,36.68,0.08000183,0.22857666,66.0,24,0.1089871817016601,True,REGULAR,USD,put,2026-01-30,669.2100219726562,2026-01-30,118,0.3232876712328767,0.9560143171037948,3.1599999999999966,0.090079817559863,0.14605782504718612,0.037070643345526025,"(0.95, 1.05]","(90, 180]"
SPY260130P00705000,2025-10-03 16:15:48+00:00,705.0,37.55,37.0,40.14,-24.45,-39.435482,11.0,4,0.1045011425781249,True,REGULAR,USD,put,2026-01-30,669.2100219726562,2026-01-30,118,0.3232876712328767,0.9492340737200798,3.140000000000001,0.0836218375499334,0.13958800762555174,0.035086865047426835,"(0.8, 0.95]","(90, 180]"
SPY260130P00725000,2025-09-25 19:45:57+00:00,725.0,67.69,54.35,57.4,0.0,0.0,72.0,0,0.1025480371093749,True,REGULAR,USD,put,2026-01-30,669.2100219726562,2026-01-30,118,0.3232876712328767,0.923048306169181,3.049999999999997,0.045058354262077,0.2566230968572012,0.1540750597478263,"(0.8, 0.95]","(90, 180]"
SPY260130P00750000,2025-10-02 19:29:43+00:00,750.0,80.79,79.34,82.5,0.0,0.0,53.0,2,0.1354151400756836,True,REGULAR,USD,put,2026-01-30,669.2100219726562,2026-01-30,118,0.3232876712328767,0.892280029296875,3.1599999999999966,0.0391137517019432,0.2130443947090712,0.0776292546333876,"(0.8, 0.95]","(90, 180]"
SPY260220C00585000,2025-09-30 19:54:23+00:00,585.0,97.28,97.76,100.89,0.0,0.0,18.0,38,0.3052285054016113,True,REGULAR,USD,call,2026-02-20,669.2100219726562,2026-02-20,139,0.3808219178082191,1.143948755508814,3.1299999999999955,0.0321751644736841,0.2006290420695536,0.10459946333205769,"(1.05, 1.2]","(90, 180]"
SPY260220C00620000,2025-10-03 16:17:20+00:00,620.0,68.98,68.08,68.94,1.8199997,2.7099457,10.0,147,0.2477644804382324,True,REGULAR,USD,call,2026-02-20,669.2100219726562,2026-02-20,139,0.3808219178082191,1.0793710031817036,0.8599999999999994,0.0124673818498115,0.1993365126653862,0.04842796777284619,"(1.05, 1.2]","(90, 180]"
SPY260220C00630000,2025-10-03 19:57:11+00:00,630.0,60.25,59.89,60.51,-0.54999924,-0.904604,14.0,1508,0.2342605871582031,True,REGULAR,USD,call,2026-02-20,669.2100219726562,2026-02-20,139,0.3808219178082191,1.0622381301153274,0.6199999999999974,0.0102904564315352,0.18756689188759468,0.04669369527060843,"(1.05, 1.2]","(90, 180]"
SPY260220C00655000,2025-10-03 18:03:55+00:00,655.0,40.7,40.41,40.51,0.54999924,1.369861,25.0,2575,0.2005618885040282,True,REGULAR,USD,call,2026-02-20,669.2100219726562,2026-02-20,139,0.3808219178082191,1.0216946900345898,0.1000000000000014,0.0024570024570024,0.16664034433117256,0.033921544172855644,"(0.95, 1.05]","(90, 180]"
SPY260220C00660000,2025-10-03 16:54:10+00:00,660.0,38.34,36.75,36.84,1.1199989,3.009132,39.0,2348,0.1943745114135742,True,REGULAR,USD,call,2026-02-20,669.2100219726562,2026-02-20,139,0.3808219178082191,1.0139545787464488,0.0900000000000034,0.0023474178403756,0.17063620352280864,0.02373830789076556,"(0.95, 1.05]","(90, 180]"
SPY260220C00665000,2025-10-03 18:22:43+00:00,665.0,34.15,33.21,33.3,0.47000122,1.3954905,43.0,1671,0.1883473500061035,True,REGULAR,USD,call,2026-02-20,669.2100219726562,2026-02-20,139,0.3808219178082191,1.0063308601092575,0.0899999999999963,0.0026354319180086,0.16208727111851512,0.026260078887588384,"(0.95, 1.05]","(90, 180]"
SPY260220C00670000,2025-10-03 19:12:17+00:00,670.0,29.98,29.82,29.9,-0.37000084,-1.2191131,132.0,2493,0.1824727749633788,False,REGULAR,USD,call,2026-02-20,669.2100219726562,2026-02-20,139,0.3808219178082191,0.9988209283173974,0.0799999999999983,0.0026684456304202,0.15307526850260492,0.02939750646077388,"(0.95, 1.05]","(90, 180]"
SPY260220C00675000,2025-10-03 17:05:51+00:00,675.0,28.0,26.58,26.66,0.94000053,3.473764,27.0,2750,0.1768270794677734,False,REGULAR,USD,call,2026-02-20,669.2100219726562,2026-02-20,139,0.3808219178082191,0.9914222547743056,0.0800000000000018,0.0028571428571429,0.15676752722034898,0.020059552247424423,"(0.95, 1.05]","(90, 180]"
SPY260220C00680000,2025-10-03 19:57:38+00:00,680.0,23.65,23.51,23.59,-0.35000038,-1.4583349,112.0,1819,0.1713644876098632,False,REGULAR,USD,call,2026-02-20,669.2100219726562,2026-02-20,139,0.3808219178082191,0.9841323852539062,0.0799999999999983,0.00338266384778,0.1450842142824543,0.0262802733274089,"(0.95, 1.05]","(90, 180]"
SPY260220C00685000,2025-10-03 18:03:25+00:00,685.0,21.16,20.64,20.72,0.20000076,0.9542022,38.0,954,0.1662375857543945,False,REGULAR,USD,call,2026-02-20,669.2100219726562,2026-02-20,139,0.3808219178082191,0.9769489371863594,0.0799999999999983,0.0037807183364838,0.1437923772720226,0.022445208482371914,"(0.95, 1.05]","(90, 180]"
SPY260220C00690000,2025-10-03 20:14:43+00:00,690.0,18.01,17.97,18.05,-0.39999962,-2.1727302,108.0,1722,0.1613700807189941,False,REGULAR,USD,call,2026-02-20,669.2100219726562,2026-02-20,139,0.3808219178082191,0.9698695970618206,0.0800000000000018,0.0044419766796225,0.1374677305615581,0.023902350157436025,"(0.95, 1.05]","(90, 180]"
SPY260220C00695000,2025-10-03 17:03:23+00:00,695.0,16.34,15.52,15.6,1.0500002,6.8672347,32.0,5715,0.1568535243225098,False,REGULAR,USD,call,2026-02-20,669.2100219726562,2026-02-20,139,0.3808219178082191,0.962892117946268,0.08,0.0048959608323133,0.13918285977715636,0.01767066454535343,"(0.95, 1.05]","(90, 180]"
SPY260220C00700000,2025-10-03 18:51:17+00:00,700.0,13.68,13.3,13.37,0.07000065,0.5143325,84.0,1730,0.1526421406555176,False,REGULAR,USD,call,2026-02-20,669.2100219726562,2026-02-20,139,0.3808219178082191,0.9560143171037948,0.0699999999999985,0.0051169590643273,0.13365884225570307,0.018983298399814524,"(0.95, 1.05]","(90, 180]"
SPY260220C00705000,2025-10-03 18:12:34+00:00,705.0,11.65,11.3,11.37,0.4699993,4.2039294,34.0,433,0.1488122229003906,False,REGULAR,USD,call,2026-02-20,669.2100219726562,2026-02-20,139,0.3808219178082191,0.9492340737200798,0.0699999999999985,0.0060085836909869,0.1309249758372619,0.01788724706312869,"(0.8, 0.95]","(90, 180]"
SPY260220C00710000,2025-10-03 18:55:54+00:00,710.0,9.87,9.53,9.6,0.17000008,1.7525781,50.0,4060,0.1453637710571289,False,REGULAR,USD,call,2026-02-20,669.2100219726562,2026-02-20,139,0.3808219178082191,0.942549326722051,0.0700000000000002,0.0070921985815603,0.12864681197759872,0.016716959079530164,"(0.8, 0.95]","(90, 180]"
SPY260220C00715000,2025-10-03 19:02:37+00:00,715.0,8.28,7.99,8.05,0.13999939,1.7198942,48.0,2056,0.142312043762207,False,REGULAR,USD,call,2026-02-20,669.2100219726562,2026-02-20,139,0.3808219178082191,0.9359580726890298,0.0600000000000005,0.0072463768115942,0.1264583063892623,0.015853737372944682,"(0.8, 0.95]","(90, 180]"
SPY260220C00720000,2025-10-03 17:27:27+00:00,720.0,7.22,6.65,6.71,0.52999973,7.922268,64.0,577,0.1396265237426758,False,REGULAR,USD,call,2026-02-20,669.2100219726562,2026-02-20,139,0.3808219178082191,0.9294583638509114,0.0599999999999996,0.0083102493074791,0.127050599775988,0.012575923966687802,"(0.8, 0.95]","(90, 180]"
SPY260220C00725000,2025-10-03 14:58:25+00:00,725.0,6.24,5.5,5.56,0.5899997,10.442472,30.0,620,0.1372766937255859,False,REGULAR,USD,call,2026-02-20,669.2100219726562,2026-02-20,139,0.3808219178082191,0.923048306169181,0.0599999999999996,0.0096153846153845,0.1273181925519796,0.009958501173606304,"(0.8, 0.95]","(90, 180]"
SPY260220C00735000,2025-10-03 15:54:16+00:00,735.0,3.8,3.71,3.76,-0.00999999,-0.26246694,28.0,445,0.1334772932434081,False,REGULAR,USD,call,2026-02-20,669.2100219726562,2026-02-20,139,0.3808219178082191,0.9104898258131378,0.0499999999999998,0.013157894736842,0.11979989333360841,0.013677399909799687,"(0.8, 0.95]","(90, 180]"
SPY260220C00750000,2025-10-03 20:06:25+00:00,750.0,2.01,2.0,2.03,-0.029999971,-1.4705869,31.0,981,0.1296778927612304,False,REGULAR,USD,call,2026-02-20,669.2100219726562,2026-02-20,139,0.3808219178082191,0.892280029296875,0.0299999999999998,0.0149253731343282,0.11718543146893168,0.012492461292298723,"(0.8, 0.95]","(90, 180]"
SPY260220C00770000,2025-10-03 16:55:58+00:00,770.0,0.92,0.87,0.89,0.04000002,4.545457,206.0,387,0.1278773736572265,False,REGULAR,USD,call,2026-02-20,669.2100219726562,2026-02-20,139,0.3808219178082191,0.8691039246398133,0.02,0.0217391304347826,0.11828044797164866,0.00959692568557785,"(0.8, 0.95]","(90, 180]"
SPY260220P00595000,2025-10-02 18:49:01+00:00,595.0,7.94,7.99,8.05,0.0,0.0,26.0,1206,0.208092025604248,False,REGULAR,USD,put,2026-02-20,669.2100219726562,2026-02-20,139,0.3808219178082191,1.1247227260044643,0.0600000000000005,0.0075566750629723,0.22585052563141292,0.01775850002716492,"(1.05, 1.2]","(90, 180]"
SPY260220P00600000,2025-10-03 19:46:24+00:00,600.0,8.31,8.51,8.56,-0.10999966,-1.3064092,37.0,5826,0.2031940032958984,False,REGULAR,USD,put,2026-02-20,669.2100219726562,2026-02-20,139,0.3808219178082191,1.1153500366210938,0.0500000000000007,0.0060168471720819,0.2200069686309914,0.016812965335092994,"(1.05, 1.2]","(90, 180]"
SPY260220P00610000,2025-10-03 20:09:41+00:00,610.0,9.72,9.66,9.72,0.07000065,0.7253953,349.0,1111,0.1935505450439453,False,REGULAR,USD,put,2026-02-20,669.2100219726562,2026-02-20,139,0.3808219178082191,1.0970656097912397,0.0600000000000005,0.0061728395061728,0.2136605986506974,0.020110053606752082,"(1.05, 1.2]","(90, 180]"
SPY260220P00635000,2025-10-03 17:15:27+00:00,635.0,13.07,13.42,13.48,-0.3699999,-2.7529755,117.0,5198,0.1686103037261963,False,REGULAR,USD,put,2026-02-20,669.2100219726562,2026-02-20,139,0.3808219178082191,1.05387405035064,0.0600000000000005,0.0045906656465187,0.18860200759177162,0.019991703865575333,"(1.05, 1.2]","(90, 180]"
SPY260220P00640000,2025-10-03 17:05:11+00:00,640.0,14.13,14.34,14.43,-0.2699995,-1.8749967,124.0,1260,0.1635062898254394,False,REGULAR,USD,put,2026-02-20,669.2100219726562,2026-02-20,139,0.3808219178082191,1.0456406593322751,0.0899999999999998,0.0063694267515923,0.18518099827248238,0.021674708447042973,"(0.95, 1.05]","(90, 180]"
SPY260220P00645000,2025-10-03 17:28:10+00:00,645.0,15.21,15.39,15.46,-0.31000042,-1.9974253,93.0,2437,0.1583488706970214,False,REGULAR,USD,put,2026-02-20,669.2100219726562,2026-02-20,139,0.3808219178082191,1.037534917787064,0.0700000000000002,0.0046022353714661,0.18130782562229664,0.02295895492527525,"(0.95, 1.05]","(90, 180]"
SPY260220P00650000,2025-10-03 19:32:29+00:00,650.0,16.35,16.51,16.58,-0.049999237,-0.3048734,156.0,1073,0.1531151583862305,False,REGULAR,USD,put,2026-02-20,669.2100219726562,2026-02-20,139,0.3808219178082191,1.029553879957933,0.0699999999999967,0.004281345565749,0.17724910236327263,0.024133943977042133,"(0.95, 1.05]","(90, 180]"
SPY260220P00655000,2025-10-03 19:06:36+00:00,655.0,17.52,17.74,17.81,-0.20999908,-1.184428,17.0,2839,0.1478661874389648,False,REGULAR,USD,put,2026-02-20,669.2100219726562,2026-02-20,139,0.3808219178082191,1.0216946900345898,0.0700000000000002,0.0039954337899543,0.17277499607618554,0.024908808637220753,"(0.95, 1.05]","(90, 180]"
SPY260220P00660000,2025-10-03 20:05:12+00:00,660.0,19.09,19.09,19.17,-0.2800007,-1.4455378,140.0,1755,0.1426477337646484,False,REGULAR,USD,put,2026-02-20,669.2100219726562,2026-02-20,139,0.3808219178082191,1.0139545787464488,0.0800000000000018,0.0041906757464642,0.17023594916129936,0.02758821539665096,"(0.95, 1.05]","(90, 180]"
SPY260220P00665000,2025-10-03 20:13:16+00:00,665.0,20.65,20.55,20.66,0.09000015,0.43774393,68.0,576,0.1373682455444336,False,REGULAR,USD,put,2026-02-20,669.2100219726562,2026-02-20,139,0.3808219178082191,1.0063308601092575,0.1099999999999994,0.0053268765133171,0.16688219714048166,0.029513951596048055,"(0.95, 1.05]","(90, 180]"
SPY260220P00670000,2025-10-03 19:59:31+00:00,670.0,22.19,22.22,22.32,-0.059999466,-0.26966053,199.0,357,0.1321574211883545,True,REGULAR,USD,put,2026-02-20,669.2100219726562,2026-02-20,139,0.3808219178082191,0.9988209283173974,0.1000000000000014,0.0045065344749887,0.1626521937850313,0.030494772596676795,"(0.95, 1.05]","(90, 180]"
SPY260220P00675000,2025-10-03 18:19:37+00:00,675.0,23.76,24.03,24.15,-0.20999908,-0.8760913,70.0,166,0.1269008209228515,True,REGULAR,USD,put,2026-02-20,669.2100219726562,2026-02-20,139,0.3808219178082191,0.9914222547743056,0.1199999999999974,0.0050505050505049,0.15783268142419477,0.030931860501343278,"(0.95, 1.05]","(90, 180]"
SPY260220P00720000,2025-09-25 19:47:26+00:00,720.0,62.73,49.92,52.92,0.0,0.0,20.0,0,0.0954222538757324,True,REGULAR,USD,put,2026-02-20,669.2100219726562,2026-02-20,139,0.3808219178082191,0.9294583638509114,3.0,0.0478240076518412,0.2337941958055494,0.138371941929817,"(0.8, 0.95]","(90, 180]"
SPY260220P00750000,2025-10-02 19:30:39+00:00,750.0,81.43,79.34,82.85,0.0,0.0,80.0,3,0.1305628936767577,True,REGULAR,USD,put,2026-02-20,669.2100219726562,2026-02-20,139,0.3808219178082191,0.892280029296875,3.509999999999991,0.0431045069384746,0.21220631756864577,0.08164342389188808,"(0.8, 0.95]","(90, 180]"
SPY260227C00625000,2025-10-03 13:51:17+00:00,625.0,67.13,63.95,67.11,5.1299973,8.27419,10.0,12,0.2514570704650878,True,REGULAR,USD,call,2026-02-27,669.2100219726562,2026-02-27,146,0.4,1.07073603515625,3.1599999999999966,0.0470728437360345,0.20578067468354527,0.045676395781542534,"(1.05, 1.2]","(90, 180]"
SPY260227C00643000,2025-10-02 20:05:42+00:00,643.0,51.33,49.34,52.52,0.0,0.0,61.0,64,0.2280350634765625,True,REGULAR,USD,call,2026-02-27,669.2100219726562,2026-02-27,146,0.4,1.040762087049232,3.18,0.0619520748100526,0.18053365285915238,0.04750141061741012,"(0.95, 1.05]","(90, 180]"
SPY260227C00645000,2025-10-02 20:05:42+00:00,645.0,49.75,49.13,49.25,0.0,0.0,65.0,76,0.2148668601989746,True,REGULAR,USD,call,2026-02-27,669.2100219726562,2026-02-27,146,0.4,1.037534917787064,0.1199999999999974,0.0024120603015074,0.17866041867030608,0.03620644152866853,"(0.95, 1.05]","(90, 180]"
SPY260227C00646000,2025-09-25 13:36:34+00:00,646.0,40.91,48.35,48.47,0.0,0.0,72.0,72,0.2136156520080566,True,REGULAR,USD,call,2026-02-27,669.2100219726562,2026-02-27,146,0.4,1.0359288265830593,0.1199999999999974,0.0029332681495966,0.1206350054281086,0.092980646579948,"(0.95, 1.05]","(90, 180]"
SPY260227C00647000,2025-09-30 18:33:10+00:00,647.0,44.16,47.58,47.7,0.0,0.0,43.0,102,0.2124025904083251,True,REGULAR,USD,call,2026-02-27,669.2100219726562,2026-02-27,146,0.4,1.0343277001122972,0.1200000000000045,0.0027173913043479,0.14929182788615405,0.06311076252217104,"(0.95, 1.05]","(90, 180]"
SPY260227C00655000,2025-10-02 19:31:39+00:00,655.0,41.97,41.53,41.64,0.0,0.0,14.0,172,0.202583657836914,True,REGULAR,USD,call,2026-02-27,669.2100219726562,2026-02-27,146,0.4,1.0216946900345898,0.1099999999999994,0.0026209197045508,0.16879712753966825,0.033786530297245765,"(0.95, 1.05]","(90, 180]"
SPY260227C00657000,2025-09-30 18:33:56+00:00,657.0,36.6,40.05,40.16,0.0,0.0,40.0,44,0.2001346466827392,True,REGULAR,USD,call,2026-02-27,669.2100219726562,2026-02-27,146,0.4,1.018584508329766,0.1099999999999994,0.0030054644808743,0.14206331682063852,0.058071329862100673,"(0.95, 1.05]","(90, 180]"
SPY260227C00660000,2025-10-03 17:01:00+00:00,660.0,40.17,37.88,37.98,1.8499985,4.827762,23.0,66,0.1965259791564941,True,REGULAR,USD,call,2026-02-27,669.2100219726562,2026-02-27,146,0.4,1.0139545787464488,0.0999999999999943,0.0024894199651479,0.17610056880523225,0.020425410351261858,"(0.95, 1.05]","(90, 180]"
SPY260227C00663000,2025-10-03 15:56:16+00:00,663.0,38.25,35.74,35.84,3.7999992,11.030477,25.0,107,0.1929401995849609,True,REGULAR,USD,call,2026-02-27,669.2100219726562,2026-02-27,146,0.4,1.0093665489783654,0.1000000000000014,0.0026143790849673,0.1747500639042698,0.018190135680691083,"(0.95, 1.05]","(90, 180]"
SPY260227C00667000,2025-09-30 18:33:56+00:00,667.0,29.76,32.97,33.07,0.0,0.0,43.0,91,0.1883015740966797,True,REGULAR,USD,call,2026-02-27,669.2100219726562,2026-02-27,146,0.4,1.003313376270849,0.1000000000000014,0.0033602150537634,0.13633309007145852,0.05196848402522117,"(0.95, 1.05]","(90, 180]"
SPY260227C00670000,2025-10-03 18:49:15+00:00,670.0,31.59,30.95,31.05,0.7399998,2.3987026,10.0,38,0.1848836395263671,False,REGULAR,USD,call,2026-02-27,669.2100219726562,2026-02-27,146,0.4,0.9988209283173974,0.1000000000000014,0.0031655587211143,0.15743316822621167,0.027450471300155432,"(0.95, 1.05]","(90, 180]"
SPY260227C00672000,2025-10-03 15:55:26+00:00,672.0,31.9,29.63,29.73,1.9799995,6.6176457,34.0,66,0.1826101026916504,False,REGULAR,USD,call,2026-02-27,669.2100219726562,2026-02-27,146,0.4,0.9958482469831196,0.1000000000000014,0.0031347962382445,0.16560116251938212,0.017008940172268283,"(0.95, 1.05]","(90, 180]"
SPY260227C00675000,2025-10-02 18:52:54+00:00,675.0,28.66,27.71,27.8,0.48999977,1.7394383,18.0,437,0.1792989785766601,False,REGULAR,USD,call,2026-02-27,669.2100219726562,2026-02-27,146,0.4,0.9914222547743056,0.0899999999999998,0.0031402651779483,0.15535198372156492,0.02394699485509519,"(0.95, 1.05]","(90, 180]"
SPY260227C00677000,2025-09-25 17:13:23+00:00,677.0,21.39,26.46,26.55,0.0,0.0,15.0,93,0.1771475108337402,False,REGULAR,USD,call,2026-02-27,669.2100219726562,2026-02-27,146,0.4,0.9884933854839828,0.0899999999999998,0.0042075736325385,0.11800831839461443,0.05913919243912577,"(0.95, 1.05]","(90, 180]"
SPY260227C00715000,2025-10-03 17:41:25+00:00,715.0,9.25,8.76,8.84,0.23999977,2.6637044,20.0,29,0.1447839428710937,False,REGULAR,USD,call,2026-02-27,669.2100219726562,2026-02-27,146,0.4,0.9359580726890298,0.08,0.0086486486486486,0.1292840178387704,0.015499925032323308,"(0.8, 0.95]","(90, 180]"
SPY260227C00720000,2025-10-03 14:47:14+00:00,720.0,8.22,7.35,7.42,0.96000004,13.22314,21.0,309,0.1419458364868164,False,REGULAR,USD,call,2026-02-27,669.2100219726562,2026-02-27,146,0.4,0.9294583638509114,0.0700000000000002,0.0085158150851581,0.1304953923589673,0.011450444127849124,"(0.8, 0.95]","(90, 180]"
SPY260227C00730000,2025-10-03 15:14:00+00:00,730.0,5.88,5.08,5.15,0.74000025,14.396892,11.0,208,0.1373377282714844,False,REGULAR,USD,call,2026-02-27,669.2100219726562,2026-02-27,146,0.4,0.9167260574967894,0.0700000000000002,0.0119047619047619,0.1279774098141663,0.009360318457318106,"(0.8, 0.95]","(90, 180]"
SPY260227C00755000,2025-10-02 14:52:12+00:00,755.0,1.78,1.89,1.93,0.0,0.0,11.0,66,0.1304713418579101,False,REGULAR,USD,call,2026-02-27,669.2100219726562,2026-02-27,146,0.4,0.8863708900300082,0.04,0.0224719101123595,0.11584464741062778,0.014626694447282318,"(0.8, 0.95]","(90, 180]"
SPY260227C00760000,2025-10-02 14:52:12+00:00,760.0,1.46,1.54,1.58,0.0,0.0,10.0,374,0.1297999618530273,False,REGULAR,USD,call,2026-02-27,669.2100219726562,2026-02-27,146,0.4,0.8805395025956003,0.04,0.0273972602739726,0.11589681253882568,0.013903149314201627,"(0.8, 0.95]","(90, 180]"
SPY260227C00770000,2025-09-30 13:43:49+00:00,770.0,0.75,1.03,1.06,0.0,0.0,10.0,29,0.1290370300292968,False,REGULAR,USD,call,2026-02-27,669.2100219726562,2026-02-27,146,0.4,0.8691039246398133,0.03,0.04,0.11051400985792073,0.01852302017137608,"(0.8, 0.95]","(90, 180]"
SPY260227P00590000,2025-10-03 13:38:53+00:00,590.0,7.68,7.92,7.99,-0.14000034,-1.7902857,19.0,196,0.2119219433593749,False,REGULAR,USD,put,2026-02-27,669.2100219726562,2026-02-27,146,0.4,1.1342542745299258,0.0700000000000002,0.0091145833333333,0.2278038768745043,0.0158819335151294,"(1.05, 1.2]","(90, 180]"
SPY260227P00598000,2025-10-03 20:10:47+00:00,598.0,8.77,8.74,8.81,0.0,0.0,11.0,4,0.2044299528503417,False,REGULAR,USD,put,2026-02-27,669.2100219726562,2026-02-27,146,0.4,1.1190803043021007,0.0700000000000002,0.007981755986317,0.2237128283419126,0.0192828754915709,"(1.05, 1.2]","(90, 180]"
SPY260227P00607000,2025-09-18 19:15:46+00:00,607.0,10.77,9.78,9.85,0.0,0.0,38.0,36,0.1959461509704589,False,REGULAR,USD,put,2026-02-27,669.2100219726562,2026-02-27,146,0.4,1.1024876803503398,0.0700000000000002,0.0064995357474466,0.2244304553237843,0.028484304353325413,"(1.05, 1.2]","(90, 180]"
SPY260227P00615000,2025-10-02 14:52:12+00:00,615.0,10.99,10.82,10.89,0.0,0.0,10.0,1696,0.1883015740966797,False,REGULAR,USD,put,2026-02-27,669.2100219726562,2026-02-27,146,0.4,1.088146377191311,0.0700000000000002,0.0063694267515923,0.21034019035267384,0.022038616255994153,"(1.05, 1.2]","(90, 180]"
SPY260227P00616000,2025-09-24 15:12:11+00:00,616.0,12.61,10.95,11.03,0.0,0.0,10.0,17,0.1873555386352539,False,REGULAR,USD,put,2026-02-27,669.2100219726562,2026-02-27,146,0.4,1.0863799057997667,0.08,0.0063441712926249,0.22149856106682764,0.034143022431573744,"(1.05, 1.2]","(90, 180]"
SPY260227P00622000,2025-09-26 16:52:37+00:00,622.0,13.11,11.82,11.9,0.0,0.0,10.0,27,0.1815114808654785,False,REGULAR,USD,put,2026-02-27,669.2100219726562,2026-02-27,146,0.4,1.0759003568692225,0.08,0.0061022120518688,0.2129334493280783,0.031421968462599814,"(1.05, 1.2]","(90, 180]"
SPY260227P00630000,2025-10-03 19:34:24+00:00,630.0,12.94,13.11,13.18,-0.28999996,-2.1919878,10.0,103,0.1735769898986816,False,REGULAR,USD,put,2026-02-27,669.2100219726562,2026-02-27,146,0.4,1.0622381301153274,0.0700000000000002,0.0054095826893354,0.19477330885536404,0.021196318956682447,"(1.05, 1.2]","(90, 180]"
SPY260227P00640000,2025-10-03 13:55:25+00:00,640.0,14.52,14.93,15.03,-1.5900002,-9.869647,10.0,270,0.1635673243713379,False,REGULAR,USD,put,2026-02-27,669.2100219726562,2026-02-27,146,0.4,1.0456406593322751,0.0999999999999996,0.0068870523415977,0.18450713313189132,0.02093980876055343,"(0.95, 1.05]","(90, 180]"
SPY260227P00642000,2025-09-16 14:25:49+00:00,642.0,15.15,15.34,15.44,-2.8099995,-15.645877,20.0,59,0.161568442993164,False,REGULAR,USD,put,2026-02-27,669.2100219726562,2026-02-27,146,0.4,1.0423832117954148,0.0999999999999996,0.0066006600660065,0.18441137927395745,0.022842936280793452,"(0.95, 1.05]","(90, 180]"
SPY260227P00645000,2025-10-01 19:35:23+00:00,645.0,15.75,15.97,16.07,0.0,0.0,10.0,27,0.1584785691070556,False,REGULAR,USD,put,2026-02-27,669.2100219726562,2026-02-27,146,0.4,1.037534917787064,0.0999999999999996,0.0063492063492063,0.18169825836165907,0.023219689254603465,"(0.95, 1.05]","(90, 180]"
SPY260227P00656000,2025-09-30 18:06:28+00:00,656.0,20.22,18.6,18.71,0.0,0.0,12.0,21,0.1472024367523193,False,REGULAR,USD,put,2026-02-27,669.2100219726562,2026-02-27,146,0.4,1.020137228616854,0.1099999999999994,0.0054401582591493,0.18455176463622872,0.037349327883909406,"(0.95, 1.05]","(90, 180]"
SPY260227P00664000,2025-10-03 15:36:23+00:00,664.0,20.01,20.88,21.0,-0.8199997,-3.9366283,70.0,63,0.1389704023742676,False,REGULAR,USD,put,2026-02-27,669.2100219726562,2026-02-27,146,0.4,1.0078464186335183,0.120000000000001,0.0059970014992504,0.16285466627277995,0.023884263898512337,"(0.95, 1.05]","(90, 180]"
SPY260227P00670000,2025-10-03 17:49:43+00:00,670.0,22.51,22.84,22.97,-0.3600006,-1.5741172,19.0,70,0.132821171875,True,REGULAR,USD,put,2026-02-27,669.2100219726562,2026-02-27,146,0.4,0.9988209283173974,0.129999999999999,0.0057752110173255,0.16205106771123243,0.029229895836232422,"(0.95, 1.05]","(90, 180]"
SPY260227P00671000,2025-09-29 16:15:06+00:00,671.0,24.81,23.19,23.32,0.0,0.0,30.0,31,0.1317835845947265,True,REGULAR,USD,put,2026-02-27,669.2100219726562,2026-02-27,146,0.4,0.9973323725374906,0.129999999999999,0.0052398226521563,0.17313403048804388,0.04135044589331738,"(0.95, 1.05]","(90, 180]"
SPY260227P00695000,2025-10-02 14:00:54+00:00,695.0,33.85,32.34,35.58,0.0,0.0,10.0,17,0.116219775390625,True,REGULAR,USD,put,2026-02-27,669.2100219726562,2026-02-27,146,0.4,0.962892117946268,3.239999999999995,0.0957163958641062,0.151206046818983,0.034986271428358,"(0.95, 1.05]","(90, 180]"
SPY260227P00705000,2025-10-01 15:57:52+00:00,705.0,41.2,38.53,41.71,0.0,0.0,20.0,19,0.1066983862304687,True,REGULAR,USD,put,2026-02-27,669.2100219726562,2026-02-27,146,0.4,0.9492340737200798,3.18,0.0771844660194174,0.15794587084411063,0.051247484613641925,"(0.8, 0.95]","(90, 180]"
SPY260227P00725000,2025-09-30 18:42:08+00:00,725.0,61.0,54.55,57.59,0.0,0.0,34.0,2,0.0950407879638672,True,REGULAR,USD,put,2026-02-27,669.2100219726562,2026-02-27,146,0.4,0.923048306169181,3.0400000000000063,0.0498360655737705,0.19753110619193276,0.10249031822806556,"(0.8, 0.95]","(90, 180]"
SPY260227P00750000,2025-10-02 19:30:39+00:00,750.0,79.96,79.34,82.52,0.0,0.0,50.0,3,0.122353747253418,True,REGULAR,USD,put,2026-02-27,669.2100219726562,2026-02-27,146,0.4,0.892280029296875,3.1799999999999926,0.0397698849424711,0.19934172890105634,0.07698798164763834,"(0.8, 0.95]","(90, 180]"
SPY260320C00585000,2025-10-01 19:36:33+00:00,585.0,102.27,100.88,103.99,0.0,0.0,129.0,1876,0.3019173812866211,True,REGULAR,USD,call,2026-03-20,669.2100219726562,2026-03-20,167,0.4575342465753425,1.143948755508814,3.1099999999999994,0.0304096998142172,0.2216228646826416,0.08029451660397949,"(1.05, 1.2]","(90, 180]"
